,COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,Predicted_CH4_per(10^4 Barrer),Predicted_CO4_per(10^4 Barrer),Predicted_H2S_per(10^4 Barrer)
3624,linker109_C_linker15_C_dft_relaxed_interp_2.cif,28.33208,23.24449,0.174582,7185.65,5.19676,0.92686,1,0.576470588,0.4,0.023529412,0,0,0,0,0,505,0.644132653,0.023529412,0.071529412,30.29187592,21.939987,37.98399
3625,linker107_N_linker7_CH_vba_relaxed.cif,22.09254,15.86592,0.168339,7844.29,5.42656,0.926859,1,0.484848485,0.424242424,0.090909091,0,0,0,0,0,529,0.516601563,0.090909091,0.276363636,30.82864884,22.12822,40.89422
3626,linker99_N_linker63_CH_mer_relaxed.cif,25.47707,16.61139,0.179907,7790.69,5.07395,0.926859,1,0.481481481,0.333333333,0.148148148,0.037037037,4,0,0,0,481,0.578125,0.185185185,0.577777778,29.88712672,24.096762,47.654675
3627,linker105_CH_linker3_N_mer_relaxed.cif,26.3251,18.89235,0.174067,7491.54,5.24132,0.926858,1,0.517241379,0.379310345,0.068965517,0.034482759,2,0,0,0,577,0.601041667,0.103448276,0.328275862,31.71661698,23.019976,41.08318
3628,linker101_CO_linker37_NH_qtz_relaxed.cif,21.55487,20.97518,0.170644,7181.22,5.40762,0.926858,1,0.43902439,0.243902439,0.170731707,0.146341463,1.166666667,0,0,0,68.5,0.634259259,0.317073171,1.022439024,35.4770421,22.874456,43.051178
3629,linker98_N_linker77_CH_gis_relaxed_interp_2.cif,29.41751,20.89926,0.174001,7284.77,5.2479,0.926854,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,1153,0.621228448,0.111111111,0.337777778,32.51700903,23.929306,40.104008
3630,linker103_CH_linker29_N_unh_relaxed_interp_2.cif,30.52965,24.48273,0.171349,7190.28,5.35421,0.926852,1,0.504761905,0.304761905,0.114285714,0.076190476,1.5,0,0,0,409,0.643081761,0.19047619,0.60952381,36.50121522,22.375746,38.94317
3631,linker108_N_linker73_CH_gis_relaxed.cif,21.86974,17.01175,0.169179,7605.2,5.41875,0.92685,1,0.472222222,0.361111111,0.166666667,0,0,0,0,0,289,0.53125,0.166666667,0.506666667,31.89951147,21.734291,42.542686
3632,linker99_CH_linker54_N_qtz_relaxed.cif,20.71534,19.88379,0.200786,6485.38,4.53129,0.92685,1,0.515151515,0.272727273,0.121212121,0.090909091,1.333333333,0,0,0,277,0.678921569,0.212121212,0.681212121,30.50748341,23.729046,50.191452
3633,linker103_C_linker24_C_uoy_relaxed.cif,25.39725,19.11387,0.164621,6797.36,5.58738,0.926845,1,0.576470588,0.282352941,0.047058824,0.094117647,0.5,0,0,0,577,0.735969388,0.141176471,0.466823529,30.39430987,22.5595,37.01493
3634,linker102_CH_linker67_N_dia_relaxed.cif,21.11791,16.99229,0.177926,7061.2,5.13933,0.92684,1,0.532467532,0.311688312,0.103896104,0.051948052,2,0,0,0,217,0.661585366,0.155844156,0.494545455,28.71628745,21.593718,41.634064
3635,linker109_C_linker46_C_gis_relaxed.cif,22.44684,15.57906,0.175124,7236.81,5.20112,0.92684,1,0.573333333,0.373333333,0.053333333,0,0,0,0,0,449,0.652616279,0.053333333,0.162133333,30.05153291,22.953793,41.044544
3636,linker103_CH2_linker12_NH_crb_relaxed.cif,28.0468,18.535,0.161949,6891.24,5.69834,0.92684,1,0.482352941,0.376470588,0.047058824,0.094117647,0.5,0,0,0,193,0.588414634,0.141176471,0.466823529,32.57352315,20.606178,36.452225
3637,linker108_N_linker11_CH_uni_relaxed.cif,24.67502,24.25187,0.198621,6868.66,4.5552,0.926839,1,0.457142857,0.371428571,0.171428571,0,0,0,0,0,97,0.505208333,0.171428571,0.521142857,29.74397447,23.620401,53.98305
3638,linker108_NH_linker40_CO_qtz_relaxed.cif,20.28894,19.57809,0.210447,6731.56,4.28992,0.926838,1,0.564102564,0.230769231,0.102564103,0.102564103,1,0,0,0,199,0.753787879,0.205128205,0.664615385,28.29621493,23.942417,49.83561
3639,linker91_N_linker16_CH_kgd-a_relaxed.cif,24.86012,23.50745,0.180455,8372.05,5.04557,0.926828,0,0.470588235,0.352941176,0.176470588,0,0,0,0,0,460,0.532407407,0.176470588,0.536470588,29.99095986,25.333363,42.07277
3640,linker98_CH_linker59_N_cdl_relaxed_interp_2.cif,22.12289,16.53302,0.179395,7082.15,5.08466,0.926827,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,289,0.622844828,0.111111111,0.337777778,28.23951099,21.107935,41.858593
3641,linker92_CH_linker91_N_ttf_relaxed.cif,24.09804,20.29494,0.231013,6549.86,3.86775,0.926825,1,0.5,0.25,0.25,0,0,0,0,0,241,0.627604167,0.25,0.76,27.72400888,27.686344,44.722878
3642,linker105_CH_linker60_N_unj_relaxed.cif,23.2403,23.00072,0.173506,7525.64,5.27084,0.926822,1,0.466666667,0.366666667,0.133333333,0.033333333,4,0,0,0,361,0.537202381,0.166666667,0.52,32.18062507,22.217829,52.9537
3643,linker109_CH_linker59_N_umi_relaxed_interp_2.cif,30.50929,24.63492,0.168665,7563.72,5.41867,0.92681,1,0.52,0.373333333,0.106666667,0,0,0,0,0,1473,0.590144231,0.106666667,0.324266667,32.63934523,23.87358,39.05854
3644,linker101_CH2_linker64_NH_und_relaxed.cif,24.57219,21.63497,0.160251,7626.28,5.75085,0.926809,1,0.419354839,0.387096774,0.161290323,0.032258065,5,0,0,0,369,0.443509615,0.193548387,0.601290323,33.4317767,22.322334,45.79345
3645,linker105_N_linker77_CH_qtz_relaxed.cif,17.00464,16.46039,0.190768,7542.94,4.76526,0.926803,1,0.481481481,0.333333333,0.148148148,0.037037037,4,0,0,0,181,0.580128205,0.185185185,0.577777778,29.41835017,23.724506,49.61744
3646,linker107_C_linker95_C_hof_relaxed_interp_2.cif,24.92447,22.49911,0.174201,7561.55,5.21121,0.926803,1,0.584070796,0.407079646,0.008849558,0,0,0,0,0,343,0.649621212,0.008849558,0.026902655,30.80284253,22.097122,41.70882
3647,linker94_N_linker91_CH_ttf_relaxed_interp_2.cif,21.46448,16.33371,0.199598,7538.49,4.51929,0.926797,1,0.555555556,0.333333333,0.111111111,0,0,0,0,0,625,0.651041667,0.111111111,0.337777778,27.21243202,24.194132,47.889587
3648,linker106_NH_linker58_CO_uni_relaxed.cif,23.46493,23.25144,0.168632,6828.35,5.46421,0.926794,1,0.413793103,0.310344828,0.206896552,0.068965517,3,0,0,0,145,0.503472222,0.275862069,0.866206897,33.09433217,23.312723,44.297848
3649,linker104_NH_linker1_CO_und_relaxed.cif,23.73146,20.81375,0.18078,6573.49,5.07358,0.926792,1,0.451612903,0.322580645,0.096774194,0.129032258,0.75,0,0,0,529,0.590401786,0.225806452,0.738064516,31.23487753,23.207293,43.5486
3650,linker111_C_linker55_C_gis_relaxed.cif,24.97377,17.17418,0.202284,6060.32,4.48004,0.926789,1,0.563380282,0.281690141,0.112676056,0,0,0.028169014,0,0.014084507,449,0.7015625,0.112676056,0.342535211,30.75526315,24.077505,42.80684
3651,linker103_CH_linker23_N_irl_relaxed_interp_2.cif,28.8219,21.32131,0.177897,7424.18,5.14882,0.926785,1,0.546391753,0.288659794,0.082474227,0.082474227,1,0,0,0,593,0.699292453,0.164948454,0.53443299,31.48491083,23.815384,43.43744
3652,linker107_N_linker78_CH_unj_relaxed.cif,21.62793,21.05887,0.180615,7073.79,5.05494,0.926779,1,0.448275862,0.344827586,0.172413793,0.034482759,5,0,0,0,325,0.520833333,0.206896552,0.642758621,33.54596853,22.41103,46.673054
3653,linker109_N_linker87_CH_crb_relaxed_interp_2.cif,27.27028,23.1133,0.169518,7533.51,5.38019,0.926778,1,0.561643836,0.383561644,0.054794521,0,0,0,0,0,417,0.635670732,0.054794521,0.166575342,31.67425195,22.21788,39.608402
3654,linker108_N_linker12_CH_qtz_relaxed.cif,17.69531,16.18266,0.217885,6455.53,4.13696,0.926775,1,0.516129032,0.290322581,0.064516129,0.129032258,0.5,0,0,0,265,0.690104167,0.193548387,0.64,28.07608619,25.733528,48.559093
3655,linker99_CH_linker48_N_qtz_relaxed.cif,21.00214,19.88851,0.18057,7314.5,5.04347,0.926773,1,0.514285714,0.371428571,0.114285714,0,0,0,0,0,253,0.585648148,0.114285714,0.347428571,29.21459351,21.789232,47.532337
3656,linker98_CH_linker42_N_lvt_relaxed_interp_3.cif,28.04957,19.82452,0.200813,6422.03,4.50918,0.926772,1,0.561403509,0.298245614,0.105263158,0.035087719,3,0,0,0,1057,0.688151042,0.140350877,0.440701754,29.12663832,24.26441,41.70387
3657,linker107_CO_linker1_NH_und_relaxed.cif,21.78519,19.09806,0.182917,7018.04,4.98433,0.926772,1,0.451612903,0.35483871,0.129032258,0.064516129,2,0,0,0,481,0.536830357,0.193548387,0.614193548,29.9949529,22.364141,47.14517
3658,linker99_C_linker27_C_lon_relaxed.cif,17.54596,15.90557,0.199341,7039.47,4.52251,0.926771,1,0.571428571,0.342857143,0.028571429,0.057142857,0.5,0,0,0,441,0.6890625,0.085714286,0.283428571,27.17472519,22.614006,47.533253
3659,linker99_C_linker1_C_gme_relaxed.cif,27.46592,22.79748,0.182112,6693.35,4.98155,0.926769,1,0.571428571,0.380952381,0.047619048,0,0,0,0,0,373,0.647569444,0.047619048,0.144761905,29.95606901,22.573065,38.255184
3660,linker104_CH_linker51_N_rhr_relaxed.cif,45.85297,20.35248,0.169513,6308.86,5.41362,0.926766,1,0.487804878,0.365853659,0.097560976,0.048780488,2,0,0,0,553,0.576041667,0.146341463,0.464390244,41.53746243,24.563066,37.743633
3661,linker108_CO_linker5_NH_lvt_relaxed.cif,24.26658,19.36721,0.180566,6812.14,5.04325,0.926764,1,0.514285714,0.371428571,0.057142857,0.057142857,1,0,0,0,177,0.614583333,0.114285714,0.370285714,30.8228291,21.43803,39.71206
3662,linker105_CH_linker28_N_qtz_relaxed.cif,23.82443,23.44367,0.185779,7758.38,4.89496,0.926754,1,0.526315789,0.315789474,0.078947368,0.078947368,1,0,0,0,160,0.666666667,0.157894737,0.511578947,29.32372122,22.124527,53.738075
3663,linker106_CH_linker67_N_qtz_relaxed.cif,20.64616,20.10242,0.175226,7162.7,5.26259,0.926754,1,0.433333333,0.3,0.2,0.066666667,3,0,0,0,169,0.541666667,0.266666667,0.837333333,32.34710066,23.414469,50.359207
3664,linker102_CH2_linker19_NH_sra_relaxed_interp_2.cif,26.03275,21.64205,0.170037,7661.01,5.34344,0.926751,1,0.533980583,0.427184466,0.038834951,0,0,0,0,0,513,0.582954545,0.038834951,0.118058252,30.87261214,22.409403,37.064747
3665,linker98_CH_linker78_N_cdl_relaxed_interp_2.cif,22.10669,15.23369,0.18529,7262.13,4.90583,0.926751,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,289,0.622844828,0.127272727,0.394181818,30.52925502,22.766182,47.049896
3666,linker102_CO_linker89_NH_qtz_relaxed.cif,19.58956,15.90243,0.172161,7267.18,5.30713,0.926744,1,0.551401869,0.373831776,0.037383178,0.037383178,1,0,0,0,457,0.645480226,0.074766355,0.242242991,32.0492178,22.21546,39.439228
3667,linker101_C_linker32_C_qtz_relaxed.cif,20.02246,19.3633,0.178225,7208.05,5.13666,0.926741,1,0.484848485,0.363636364,0.151515152,0,0,0,0,0,211,0.549479167,0.151515152,0.460606061,31.03005664,22.31838,43.636753
3668,linker109_CH_linker62_N_mok_relaxed.cif,18.61766,15.7934,0.174381,7951.88,5.23474,0.926741,1,0.549295775,0.309859155,0.14084507,0,0,0,0,0,409,0.655448718,0.14084507,0.428169014,31.08395258,22.67508,44.94109
3669,linker107_C_linker27_C_mer_relaxed.cif,28.08689,20.899,0.180597,7034.19,5.04128,0.926739,1,0.540540541,0.351351351,0.054054054,0.054054054,1,0,0,0,833,0.65078125,0.108108108,0.35027027,30.78397576,23.37316,39.59057
3670,linker100_CH_linker74_N_qtz_relaxed.cif,19.99983,18.59463,0.176075,7265.25,5.2256,0.92673,1,0.466666667,0.3,0.133333333,0.1,1.333333333,0,0,0,205,0.610119048,0.233333333,0.749333333,32.62788112,21.98428,45.210163
3671,linker99_CH_linker74_N_unj_relaxed.cif,22.47619,21.77551,0.184252,6908.86,4.94898,0.926728,1,0.482758621,0.310344828,0.137931034,0.068965517,2,0,0,0,409,0.608630952,0.206896552,0.656551724,29.6093236,23.057539,52.0573
3672,linker98_CH_linker82_N_cds_relaxed_interp_2.cif,22.88826,15.71413,0.178378,6978.86,5.11331,0.926718,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,145,0.625,0.111111111,0.337777778,29.12934276,21.290491,39.40066
3673,linker108_CH_linker46_N_dia_relaxed.cif,19.35681,15.14602,0.201606,6857.28,4.45741,0.926716,1,0.558823529,0.323529412,0.117647059,0,0,0,0,0,201,0.661184211,0.117647059,0.357647059,29.30942688,23.178743,49.20267
3674,linker109_N_linker83_CH_mer_relaxed.cif,36.85428,23.60478,0.169373,6975.23,5.39544,0.92671,1,0.555555556,0.345679012,0.098765432,0,0,0,0,0,929,0.645138889,0.098765432,0.300246914,33.17412459,24.091736,38.089466
3675,linker109_C_linker61_C_uni_relaxed.cif,21.59492,21.26085,0.185084,6864.46,4.9034,0.92671,1,0.540983607,0.360655738,0.098360656,0,0,0,0,0,247,0.623737374,0.098360656,0.299016393,29.65379364,22.184225,46.22877
3676,linker109_N_linker58_CH_umi_relaxed_interp_2.cif,34.73822,16.57107,0.167511,7042.6,5.46174,0.926709,1,0.536231884,0.347826087,0.115942029,0,0,0,0,0,1473,0.622043919,0.115942029,0.352463768,32.46357531,24.548035,38.649414
3677,linker98_N_linker42_CH_cds_relaxed_interp_2.cif,21.98533,15.58551,0.201919,6476.77,4.47566,0.926707,1,0.561403509,0.298245614,0.105263158,0.035087719,3,0,0,0,177,0.69140625,0.140350877,0.440701754,32.03749761,22.335236,47.282333
3678,linker100_N_linker70_CH_gis_relaxed.cif,23.20047,17.79028,0.162005,7694.36,5.70018,0.926704,1,0.4375,0.34375,0.125,0.09375,1.333333333,0,0,0,241,0.537946429,0.21875,0.7025,33.25424493,20.988626,44.20064
3679,linker98_CH_linker63_N_lvt_relaxed_interp_3.cif,28.98048,20.62927,0.182653,6734.08,4.98452,0.926704,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,865,0.621408046,0.127272727,0.394181818,33.72914929,23.432684,39.06519
3680,linker106_N_linker69_CH_lon_relaxed.cif,20.84931,16.67304,0.169681,7554.04,5.41617,0.926704,1,0.4375,0.34375,0.1875,0.03125,6,0,0,0,225,0.502232143,0.21875,0.6775,34.4107555,21.933802,41.161148
3681,linker109_C_linker59_C_lon_relaxed.cif,21.48017,16.58166,0.177155,7082.63,5.12963,0.926704,1,0.555555556,0.380952381,0.063492063,0,0,0,0,0,353,0.630357143,0.063492063,0.193015873,30.95398827,21.982563,39.979156
3682,linker108_N_linker92_CH_ucp_relaxed.cif,29.57817,18.49355,0.24281,5927.85,3.62341,0.926702,1,0.607142857,0.321428571,0.071428571,0,0,0,0,0,289,0.708333333,0.071428571,0.217142857,24.43251164,24.933762,43.027065
3683,linker99_C_linker20_C_lon_relaxed.cif,19.03878,16.55813,0.170541,7769.07,5.32212,0.9267,1,0.571428571,0.428571429,0,0,0,0,0,0,401,0.6265625,0,0,32.09843944,21.747572,40.444134
3684,linker99_N_linker70_CH_gis_relaxed.cif,22.5091,16.44799,0.167033,8265.06,5.51556,0.926698,1,0.451612903,0.35483871,0.129032258,0.064516129,2,0,0,0,241,0.537946429,0.193548387,0.614193548,32.06856958,21.121157,43.224846
3685,linker106_N_linker31_CH_uoj_relaxed_interp_2.cif,26.31736,18.39446,0.172504,7666.85,5.27824,0.926697,1,0.465116279,0.395348837,0.139534884,0,0,0,0,0,321,0.5015625,0.139534884,0.424186047,31.1273274,22.708426,40.06656
3686,linker102_CH_linker57_N_sod_relaxed.cif,35.25605,15.25044,0.17417,6798,5.26439,0.926693,1,0.552941176,0.329411765,0.094117647,0.023529412,4,0,0,0,373,0.661347518,0.117647059,0.367058824,31.04908324,22.590208,39.299564
3687,linker105_CH_linker94_N_stw_relaxed_interp_2.cif,27.0709,23.83045,0.186279,7094.02,4.86593,0.92669,1,0.571428571,0.357142857,0.053571429,0.017857143,3,0,0,0,681,0.665039063,0.071428571,0.224285714,29.24197422,23.460155,44.123505
3688,linker109_N_linker94_CH_jph_relaxed_interp_2.cif,24.70724,18.8562,0.170946,6980.51,5.31139,0.926689,1,0.591111111,0.391111111,0.017777778,0,0,0,0,0,705,0.662593985,0.017777778,0.054044444,30.94335592,22.349266,36.225994
3689,linker103_CH_linker58_N_atn_relaxed_interp_2.cif,27.26581,15.79262,0.186778,6962.19,4.87488,0.926683,1,0.569230769,0.307692308,0.123076923,0,0,0,0,0,801,0.67652027,0.123076923,0.374153846,29.60590333,23.541794,43.82324
3690,linker111_C_linker60_C_unj_relaxed.cif,22.97502,22.5406,0.172631,7057.49,5.26686,0.92668,1,0.52173913,0.405797101,0.057971014,0,0,0,0,0.014492754,127,0.587962963,0.057971014,0.176231884,31.92701216,19.911663,39.1433
3691,linker102_CH_linker44_N_pcb_relaxed.cif,35.14985,18.91398,0.168529,7149.4,5.44309,0.926678,1,0.514018692,0.373831776,0.074766355,0.037383178,2,0,0,0,529,0.601136364,0.112149533,0.35588785,33.22484732,22.547367,38.443768
3692,linker100_CH_linker28_N_gis_relaxed_interp_2.cif,27.71406,21.17478,0.177595,7290.55,5.15644,0.926677,1,0.526315789,0.315789474,0.078947368,0.078947368,1,0,0,0,849,0.66328125,0.157894737,0.511578947,31.99363204,23.955194,40.77586
3693,linker108_N_linker19_CH_lvt_relaxed_interp_2.cif,27.91411,20.3255,0.178355,6165.76,5.10431,0.926676,1,0.594594595,0.351351351,0.054054054,0,0,0,0,0,481,0.683238636,0.054054054,0.164324324,31.52152622,22.4442,40.89811
3694,linker109_C_linker78_C_crb_relaxed.cif,22.38582,19.8578,0.17781,7003.63,5.12738,0.926673,1,0.538461538,0.369230769,0.061538462,0.030769231,2,0,0,0,353,0.630357143,0.092307692,0.292923077,30.70415674,21.403301,40.61981
3695,linker104_NH_linker41_CO_und_relaxed.cif,22.43303,18.64954,0.195948,6401.42,4.66083,0.92667,1,0.483870968,0.258064516,0.096774194,0.161290323,0.6,0,0,0,657,0.684375,0.258064516,0.849032258,29.9626275,23.017298,47.712128
3696,linker102_CH_linker76_N_dia_relaxed.cif,19.15787,16.52246,0.177017,7007.8,5.15181,0.926669,1,0.549295775,0.338028169,0.112676056,0,0,0,0,0,201,0.644230769,0.112676056,0.342535211,28.00333592,23.238909,40.77917
3697,linker98_CH_linker59_N_dia_relaxed_interp_2.cif,22.92819,19.89513,0.17868,7136.66,5.09717,0.926667,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,577,0.621767241,0.111111111,0.337777778,30.18975365,21.924032,43.32361
3698,linker103_CO_linker79_NH_crb_relaxed.cif,27.91611,17.74419,0.166347,7302.87,5.52735,0.926665,1,0.518072289,0.337349398,0.096385542,0.048192771,2,0,0,0,217,0.630813953,0.144578313,0.458795181,31.08115959,20.786386,37.524612
3699,linker109_C_linker60_C_unj_relaxed.cif,23.36171,22.68416,0.172365,7354.56,5.27324,0.926655,1,0.536231884,0.405797101,0.057971014,0,0,0,0,0,133,0.599099099,0.057971014,0.176231884,31.44278178,20.110792,40.226795
3700,linker99_CH_linker22_N_lvt_relaxed_interp_2.cif,26.54637,20.20693,0.187319,7735.33,4.84842,0.92665,1,0.540540541,0.324324324,0.081081081,0.054054054,1.5,0,0,0,425,0.6640625,0.135135135,0.432432432,28.51522314,24.449585,46.02336
3701,linker98_C_linker96_C_stu_relaxed_interp_2.cif,21.51965,17.01082,0.211045,7051.5,4.23238,0.92665,1,0.589041096,0.342465753,0.068493151,0,0,0,0,0,937,0.680959302,0.068493151,0.208219178,27.35148782,24.405907,46.252487
3702,linker107_N_linker47_CH_gis_relaxed.cif,19.56567,15.65978,0.193214,7640.43,4.68559,0.926648,1,0.540540541,0.324324324,0.135135135,0,0,0,0,0,409,0.6390625,0.135135135,0.410810811,28.6149945,24.331541,47.585556
3703,linker108_CO_linker49_NH_lvt_relaxed.cif,21.50033,16.83814,0.207741,6142.63,4.3563,0.926646,1,0.529411765,0.264705882,0.117647059,0.088235294,1.333333333,0,0,0,201,0.697916667,0.205882353,0.661176471,31.64345563,23.59672,47.471016
3704,linker99_CH_linker19_N_unj_relaxed_interp_2.cif,21.77558,16.35746,0.194359,7959.6,4.62782,0.926642,1,0.571428571,0.371428571,0.057142857,0,0,0,0,0,313,0.652083333,0.057142857,0.173714286,26.43396166,23.982208,47.759827
3705,linker109_N_linker77_CH_mok_relaxed.cif,19.7934,15.3249,0.173529,8158.68,5.25064,0.926642,1,0.52,0.373333333,0.106666667,0,0,0,0,0,369,0.591346154,0.106666667,0.324266667,29.82022769,22.126232,42.682934
3706,linker98_CH_linker67_N_cdl_relaxed_interp_2.cif,22.15311,15.31118,0.190864,7035.78,4.75722,0.926642,1,0.537037037,0.314814815,0.111111111,0.037037037,3,0,0,0,305,0.657327586,0.148148148,0.465185185,28.44385371,23.015974,47.268143
3707,linker98_CH_linker63_N_cdl_relaxed_interp_2.cif,22.04144,15.36679,0.185493,7156.18,4.90208,0.926639,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,289,0.622844828,0.127272727,0.394181818,31.19839332,22.766182,47.090466
3708,linker108_CO_linker74_NH_rhr_relaxed.cif,44.89779,23.50285,0.171052,5533.45,5.37648,0.926639,1,0.514285714,0.314285714,0.057142857,0.114285714,0.5,0,0,0,577,0.667824074,0.171428571,0.566857143,38.81620915,22.668705,36.811836
3709,linker103_NH_linker12_CH2_crb_relaxed.cif,28.3845,18.50656,0.163243,7021.11,5.64706,0.926639,1,0.482352941,0.376470588,0.047058824,0.094117647,0.5,0,0,0,193,0.588414634,0.141176471,0.466823529,33.14675201,20.75894,36.863052
3710,linker103_CO_linker65_NH_crb_relaxed.cif,27.61888,17.46684,0.176693,7165.42,5.20156,0.926635,1,0.561643836,0.219178082,0.164383562,0.054794521,3,0,0,0,241,0.734756098,0.219178082,0.688219178,32.43761657,22.39819,46.323273
3711,linker102_CH_linker37_N_qdl_relaxed.cif,17.81125,15.14329,0.176735,7567.7,5.19195,0.926634,1,0.515151515,0.282828283,0.121212121,0.080808081,1.5,0,0,0,817,0.66748366,0.202020202,0.646464646,31.65011097,23.630924,41.881363
3712,linker98_CH_linker82_N_mdf_relaxed.cif,22.58567,22.07897,0.187463,7927.85,4.83873,0.926634,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,577,0.621767241,0.111111111,0.337777778,28.03718723,23.68707,51.218266
3713,linker98_N_linker57_CH_gis_relaxed_interp_2.cif,28.76549,20.89931,0.189986,6829.73,4.76773,0.926632,1,0.551724138,0.327586207,0.103448276,0.017241379,6,0,0,0,1345,0.656738281,0.120689655,0.373793103,29.75959935,23.642359,40.644596
3714,linker111_C_linker19_C_unj_relaxed_interp_2.cif,25.49369,24.80047,0.183614,7199.14,4.90748,0.926632,1,0.592592593,0.395061728,0,0,0,0,0,0.012345679,385,0.668402778,0,0,32.05096571,22.338808,42.686794
3715,linker98_C_linker91_C_shp-a_relaxed.cif,30.63954,20.44666,0.207875,6283.69,4.3251,0.926626,1,0.5875,0.325,0.0875,0,0,0,0,0,388,0.687943262,0.0875,0.266,28.6372541,23.58313,40.89679
3716,linker99_N_linker71_CH_vba_relaxed.cif,22.38601,16.33224,0.182944,7560.36,4.99902,0.926619,1,0.481481481,0.296296296,0.185185185,0.037037037,5,0,0,0,497,0.597355769,0.222222222,0.69037037,32.48309449,23.20335,45.08283
3717,linker94_C_linker64_C_hcb_relaxed.cif,25.37533,24.85776,0.201706,7646.26,4.44856,0.926615,0,0.583333333,0.333333333,0.055555556,0.027777778,2,0,0,0,131.5,0.695767196,0.083333333,0.264444444,27.54969536,23.94282,43.842136
3718,linker107_C_linker58_C_rhr_relaxed.cif,32.94937,15.16567,0.210289,5730.07,4.27393,0.926603,1,0.526315789,0.315789474,0.157894737,0,0,0,0,0,301,0.627083333,0.157894737,0.48,30.01972352,24.26888,41.202835
