COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer)
09010N2.cif,13.70782,13.33522,0.869092,1309.91,0.651922,0.488524,0,0.571428571,0.285714286,0,0.071428571,0,0,0.071428571,0,0,73,0.760416667,0.071428571,0.245714286,2.391245012,1.094765132,3.319794808
16181C2.cif,17.20432,16.60404,0.5423,2383.53,1.32558,0.6328,0,0.576271186,0.338983051,0,0.06779661,0,0,0.016949153,0,0,97,0.713235294,0.066666667,0.229333333,9.743527159,0.329838116,3.294106734
16500N2.cif,12.07235,11.68187,0.92111,1575.15,0.649803,0.505117,0,0.5,0.166666667,0.25,0,0.083333333,0,0,0,0,52,0.722222222,0.25,0.76,5.941049639,0.395738874,3.267306888
20521N3.cif,14.50976,13.59843,0.629826,2034.83,1.01368,0.544016,1,0.6,0.366666667,0.033333333,0,0,0,0,0,0,148,0.685185185,0.033333333,0.101333333,3.393404562,0.936947089,3.253849893
19341N2.cif,10.08199,9.59196,0.83812,1466.1,0.696798,0.536398,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,0,44.5,0.674242424,0.052631579,0.16,6.164913087,0.38988232,3.22751601
08012N2.cif,12.73227,12.23712,0.736984,1910.32,0.864605,0.541789,0,0.461538462,0.307692308,0,0.153846154,0,0,0.076923077,0,0,49,0.680555556,0.153846154,0.529230769,5.682516642,0.472143972,3.199764083
22041N2.cif,10.71529,10.57759,0.933183,1053.09,0.5777,0.436111,0,0.64,0.32,0.04,0,0,0,0,0,0,189,0.73828125,0.04,0.1216,2.827989883,0.919665829,3.161449957
21034N2.cif,9.46002,9.31933,0.78137,1693.12,0.781653,0.622872,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,8.946846219,0.242930147,3.159522685
21425N2.cif,14.71041,14.36408,0.557585,2223.01,1.25735,0.604115,0,0.58,0.38,0.04,0,0,0,0,0,0,153,0.659482759,0.04,0.1216,3.666576615,0.853865392,3.149890291
21140N2.cif,11.34279,10.88042,0.778051,1553.03,0.787738,0.53676,0,0.561403509,0.350877193,0.070175439,0.01754386,0,0,0,0,4,43,0.671875,0.087719298,0.273684211,5.297314732,0.476581278,3.149165712
17230N2.cif,9.80037,9.49049,0.819474,1350.51,0.704891,0.471486,0,0.559322034,0.372881356,0.06779661,0,0,0,0,0,0,85,0.643939394,0.06779661,0.206101695,3.964378422,0.687324107,3.144526157
18061N2.cif,17.10874,16.94754,0.735392,1284.17,0.859351,0.530949,0,0.434782609,0.391304348,0.086956522,0.086956522,0,0,0,0,1,61,0.508333333,0.173913043,0.563478261,2.651706768,1.013289365,3.133612135
21633N2.cif,10.99,10.58604,0.888693,1283.18,0.643935,0.530409,0,0.55,0.35,0.05,0.05,0,0,0,0,1,44.5,0.674242424,0.1,0.324,6.713758796,0.329060655,3.110418929
22010N2.cif,14.76,14.44648,0.794048,1698.8,0.735523,0.486746,0,0.366666667,0.5,0.066666667,0.066666667,0,0,0,0,1,37,0.28030303,0.133333333,0.432,3.585765923,0.748721565,3.099316841
21551N3.cif,11.02298,10.72201,0.819494,1489.31,0.709755,0.506331,1,0.606557377,0.360655738,0.032786885,0,0,0,0,0,0,52,0.702702703,0.032786885,0.099672131,6.339849225,0.393783106,3.094075144
16490N2.cif,10.27456,9.77527,0.917615,1383.51,0.665181,0.573173,0,0.4,0.4,0.2,0,0,0,0,0,0,28,0.388888889,0.1875,0.57,6.399594372,0.306260447,3.078960651
21271N3.cif,8.15208,5.77182,0.720061,2337.17,0.854539,0.537878,1,0.58677686,0.380165289,0.033057851,0,0,0,0,0,0,377,0.663732394,0.033057851,0.100495868,7.090401905,0.374848928,3.074643361
17170N2.cif,11.99864,11.50736,0.716186,1678.13,0.888735,0.534113,0,0.568965517,0.362068966,0.051724138,0.017241379,0,0,0,0,3,44.5,0.674242424,0.068965517,0.216551724,4.895593237,0.545035304,3.048621349
19380N2.cif,18.53359,18.07182,0.569857,1972.47,1.24238,0.616957,0,0.58,0.36,0.06,0,0,0,0,0,0,155,0.668103448,0.06,0.1824,3.662622573,0.782851823,3.010974443
13074N2.cif,20.26056,19.92909,0.545583,2161.39,1.34726,0.624615,0,0.476190476,0.380952381,0.047619048,0.095238095,0,0,0,0,0.5,70,0.583333333,0.142857143,0.472380952,2.950265779,0.988116087,2.967268875
19144N2.cif,14.40865,14.06447,1.00926,1115.77,0.566873,0.464286,0,0.588235294,0.176470588,0,0.235294118,0,0,0,0,0,103,0.858333333,0.235294118,0.809411765,4.161335536,0.504161662,2.936336023
19031N2.cif,8.57775,7.55574,0.724467,2514.21,0.921311,0.558794,0,0.446808511,0.319148936,0.127659574,0.085106383,0,0.021276596,0,0,1.5,70,0.555555556,0.234042553,0.743829787,6.894014371,0.35220818,2.936003138
19482N2.cif,14.41536,13.95697,0.700732,1905.08,0.927059,0.564521,0,0.518987342,0.405063291,0.063291139,0,0,0.012658228,0,0,0,140.5,0.571138211,0.075949367,0.24278481,4.629661349,0.536707158,2.935845627
20271C2.cif,10.81315,10.36487,0.847407,1399.99,0.687533,0.499366,0,0.5,0.375,0.107142857,0,0,0.017857143,0,0,0,32,0.571428571,0.125,0.382142857,5.632383705,0.411960921,2.932741747
20653N2.cif,9.20487,8.54166,1.02561,1286.01,0.550287,0.496161,0,0.545454545,0.340909091,0.068181818,0,0,0.045454545,0,0,0,89.5,0.621527778,0.113636364,0.365,5.837838662,0.326579616,2.897747791
18031N2.cif,11.6937,10.85254,0.650729,2152.6,1.01016,0.634725,0,0.573333333,0.373333333,0.026666667,0.026666667,0,0,0,0,1,229,0.665697674,0.053333333,0.1728,9.047180758,0.257052468,2.869031795
13080N2.cif,20.43722,20.1802,0.650962,1626.56,1.01029,0.588432,0,0.666666667,0.238095238,0.095238095,0,0,0,0,0,0,133,0.791666667,0.095238095,0.28952381,2.394788323,1.046747595,2.867976404
13076N2.cif,14.90134,14.60213,1.01852,1080.33,0.584415,0.528065,0,0.5,0.166666667,0.083333333,0.083333333,0,0.166666667,0,0,1,46,0.638888889,0.333333333,1.203333333,6.165731095,0.28732196,2.845934472
22002N2.cif,7.36659,6.8423,0.794607,1854.99,0.751164,0.4912,0,0.461538462,0.435897436,0.025641026,0,0,0.076923077,0,0,0,280,0.432098765,0.102564103,0.384102564,7.970679346,0.303918227,2.824082505
19403N3.cif,7.67734,4.72002,0.61576,2217.1,1.10514,0.580411,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,37,0.637931034,0.075471698,0.229433962,10.16797602,0.260112582,2.823303275
20652N2.cif,9.79025,9.18505,0.904244,1538.77,0.639916,0.520594,0,0.56097561,0.317073171,0.073170732,0,0,0.048780488,0,0,0,89.5,0.648550725,0.12195122,0.396585366,8.545612035,0.233503147,2.805661383
20490N2.cif,22.80197,22.38787,0.538196,2237.03,1.31759,0.577589,0,0.538461538,0.41025641,0.025641026,0.025641026,0,0,0,0,1,154,0.611111111,0.051282051,0.166153846,2.965260829,1.010583965,2.782333813
10000N2.cif,10.99477,10.55911,0.904999,1253.72,0.613349,0.460299,0,0.6,0.3,0.1,0,0,0,0,0,0,52,0.722222222,0.1,0.304,4.259828482,0.524934594,2.782274586
20421N2.cif,12.27828,11.85435,0.893068,1234.93,0.653478,0.432258,0,0.666666667,0.166666667,0.083333333,0.083333333,0,0,0,0,1,82,0.854166667,0.166666667,0.54,2.77855833,0.864290272,2.768989199
19320C2.cif,17.48344,17.18551,0.906931,914.78,0.56743,0.421156,0,0.463414634,0.463414634,0.073170732,0,0,0,0,0,0,106,0.464912281,0.073170732,0.222439024,2.146486933,1.125849032,2.757021784
17090N3.cif,8.32513,8.10818,0.730299,1664.12,0.840287,0.449479,1,0.569892473,0.387096774,0.043010753,0,0,0,0,0,0,137,0.646226415,0.043010753,0.130752688,3.78248976,0.740907623,2.747682112
20651N3.cif,9.32717,8.71364,0.870706,1435.91,0.656226,0.462459,1,0.533333333,0.355555556,0.066666667,0.022222222,0,0.022222222,0,0,3,45.25,0.628472222,0.111111111,0.367555556,5.111870743,0.442997943,2.72358477
18070N2.cif,17.17805,16.82414,0.776836,1712.86,0.765954,0.483862,0,0.522727273,0.386363636,0.045454545,0.045454545,0,0,0,0,1,169,0.612318841,0.090909091,0.294545455,3.650020492,0.663084869,2.717251461
16201N2.cif,12.95641,12.03827,0.596112,2360.66,1.24027,0.626188,0,0.428571429,0.285714286,0.071428571,0.178571429,0.035714286,0,0,0,0.4,46,0.638888889,0.25,0.831428571,4.571790459,0.532897011,2.716293893
16200N2.cif,12.96834,11.983,0.733503,1922.45,0.95138,0.598736,0,0.375,0.25,0.0625,0.25,0.0625,0,0,0,0.25,46,0.638888889,0.3125,1.05,5.982583081,0.344994978,2.707405637
19291N2.cif,8.40723,7.80928,0.678609,2168.84,0.955219,0.574125,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,130,0.677083333,0.037037037,0.112592593,9.02390025,0.251936,2.645605836
16412C2.cif,10.55425,10.03477,0.819044,1601.47,0.723502,0.451309,0,0.509433962,0.377358491,0.056603774,0.037735849,0,0.018867925,0,0,1.5,95.5,0.589506173,0.113207547,0.376981132,5.733835985,0.416547491,2.636972295
20542N2.cif,10.95112,10.54669,0.788467,1681.2,0.775784,0.527273,0,0.530612245,0.367346939,0.06122449,0.040816327,0,0,0,0,1.5,98.5,0.631410256,0.1,0.32,5.372731809,0.388646511,2.592886703
16510N2.cif,9.87643,9.11511,0.747046,1698.72,0.838476,0.507774,0,0.571428571,0.333333333,0.095238095,0,0,0,0,0,0,97,0.673611111,0.095238095,0.28952381,4.778102262,0.47831752,2.589429458
20172N2.cif,11.33952,11.03237,0.76071,1430.65,0.821838,0.520388,0,0.510204082,0.367346939,0.040816327,0.040816327,0.040816327,0,0,0,1,125,0.625,0.081632653,0.264489796,4.248242356,0.513522383,2.579464836
21712N2.cif,16.9478,16.60136,0.841107,927.94,0.700886,0.468026,0,0.458333333,0.375,0.083333333,0.041666667,0.041666667,0,0,0,2,73,0.553030303,0.125,0.396666667,1.675788231,1.293020772,2.547771151
19250N3.cif,7.22911,6.74297,0.714266,1887.78,0.893476,0.538283,1,0.513761468,0.403669725,0.036697248,0.036697248,0,0,0.009174312,0,1,265,0.591517857,0.073394495,0.237798165,7.486860446,0.295418168,2.539932242
15170N2.cif,10.81126,10.55954,0.806596,1519.14,0.732188,0.513979,0,0.62962963,0.333333333,0.037037037,0,0,0,0,0,0,148,0.725490196,0.037037037,0.112592593,4.183136735,0.489569164,2.535899895
21660N2.cif,7.73885,7.27798,0.973023,1368.83,0.548332,0.46244,0,0.588235294,0.235294118,0.117647059,0,0.058823529,0,0,0,0,46,0.766666667,0.117647059,0.357647059,4.882073636,0.381230933,2.501413603
16230N2.cif,12.37,11.93487,0.792045,1485.28,0.786243,0.540122,0,0.526315789,0.315789474,0.105263158,0.052631579,0,0,0,0,2,40,0.666666667,0.157894737,0.501052632,6.035941154,0.323406781,2.494309801
19481N2.cif,16.63866,16.07794,0.702418,1726.87,0.921816,0.55601,0,0.525,0.4,0.05,0,0,0.025,0,0,0,145,0.575396825,0.075,0.2515,4.806090511,0.442356017,2.480028491
21031N2.cif,8.92629,8.36525,0.773347,1721.98,0.805615,0.610632,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,9.51854021,0.18127119,2.433703402
19370N2.cif,10.83136,10.64479,0.662465,1946.72,0.971191,0.593828,0,0.486842105,0.460526316,0.052631579,0,0,0,0,0,0,75,0.506756757,0.052631579,0.16,8.615313935,0.240356405,2.433128063
16410C2.cif,10.55425,10.03477,0.933073,1333.28,0.619244,0.439965,0,0.509433962,0.377358491,0.056603774,0.037735849,0,0.018867925,0,0,1.5,95.5,0.589506173,0.113207547,0.357735849,4.167969814,0.47403146,2.422590626
21530N2.cif,11.11257,10.69236,0.889795,1360.96,0.690563,0.650257,0,0.534883721,0.38372093,0.046511628,0.034883721,0,0,0,0,1.333333333,115,0.625,0.081395349,0.261395349,8.247751526,0.169477084,2.415661621
21470N2.cif,10.66918,9.93798,0.652225,2086.63,1.00404,0.557768,0,0.588235294,0.382352941,0.029411765,0,0,0,0,0,0,213,0.665625,0.029411765,0.089411765,6.403239447,0.344981984,2.400279108
21420N2.cif,8.3785,7.56134,0.795186,1476.43,0.739801,0.480856,0,0.555555556,0.361111111,0.083333333,0,0,0,0,0,0,103,0.64375,0.083333333,0.253333333,5.492780368,0.377033808,2.365216192
20140N2.cif,8.96948,8.64909,0.770438,1695.36,0.780543,0.529368,0,0.565217391,0.376811594,0.028985507,0.028985507,0,0,0,0,1,103,0.66025641,0.057971014,0.187826087,6.319414244,0.299730147,2.307369685
20141N2.cif,9.86201,9.37472,0.706503,1798.39,0.895736,0.511833,0,0.555555556,0.388888889,0.027777778,0.027777778,0,0,0,0,1,103,0.64375,0.055555556,0.18,5.867869028,0.36349519,2.303753053
15242N2.cif,15.43792,14.94592,0.688967,1581.12,0.940596,0.524996,0,0.512195122,0.414634146,0.073170732,0,0,0,0,0,0,71.5,0.567460317,0.073170732,0.222439024,2.281131515,0.930868114,2.294074115
11001N2.cif,6.13588,5.07551,0.666972,2313.77,0.990177,0.587412,0,0.409090909,0.409090909,0.090909091,0.090909091,0,0,0,0,1,49,0.453703704,0.181818182,0.589090909,11.82701751,0.165489025,2.29038982
16180C2.cif,15.2073,15.00037,0.583908,2121.7,1.19115,0.570471,0,0.514285714,0.4,0.014285714,0.057142857,0,0,0.014285714,0,0.25,88,0.611111111,0.071428571,0.24,4.201645072,0.541427283,2.263351721
15050N2.cif,10.36567,9.89857,0.905532,1336.05,0.666304,0.51083,0,0.428571429,0.285714286,0.142857143,0.142857143,0,0,0,0,1,22,0.611111111,0.285714286,0.925714286,6.584075279,0.246597416,2.243251968
13040N3.cif,8.45219,8.28728,0.70169,1797.36,0.894896,0.473173,1,0.569892473,0.387096774,0.043010753,0,0,0,0,0,0,137,0.646226415,0.043010753,0.130752688,3.811215272,0.592340364,2.238796405
20543N2.cif,10.83606,10.37271,0.872037,1123.96,0.646922,0.404946,0,0.509090909,0.4,0.054545455,0.036363636,0,0,0,0,1.5,98.5,0.586309524,0.089285714,0.285714286,3.471173495,0.591723248,2.166414382
21560N3.cif,8.5385,8.39348,0.804278,1542.89,0.770604,0.514376,1,0.6,0.28,0.04,0,0.08,0,0,0,0,181,0.754166667,0.04,0.1216,5.72172784,0.302483588,2.138604365
15190N2.cif,10.36567,9.89857,0.89212,1508.03,0.698112,0.553375,0,0.5,0.166666667,0.166666667,0.166666667,0,0,0,0,1,28,0.777777778,0.333333333,1.08,8.044383994,0.176769261,2.096799479
20420N2.cif,12.1459,11.7271,0.905073,1095.44,0.639551,0.410059,0,0.666666667,0.166666667,0.083333333,0.083333333,0,0,0,0,1,82,0.854166667,0.166666667,0.54,1.782595957,1.055671425,2.086057099
20030N2.cif,17.87167,17.55312,0.772632,1150.51,0.78252,0.431697,0,0.408163265,0.387755102,0.081632653,0.102040816,0,0,0.020408163,0,0.8,115,0.479166667,0.183673469,0.599183673,1.933846089,1.080149624,2.081000085
16413C2.cif,10.55425,10.03477,1.02107,1200.52,0.559846,0.43566,0,0.519230769,0.384615385,0.057692308,0.038461538,0,0,0,0,1.5,95.5,0.589506173,0.094339623,0.301886792,3.80028013,0.409567903,2.068041643
20400N2.cif,5.74576,4.4389,0.735935,1821.85,0.851297,0.575497,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0,40,0.666666667,0.111111111,0.337777778,10.88030265,0.147994054,2.036959135
18023N3.cif,11.09613,9.65747,0.621838,2278.2,1.07819,0.538911,1,0.531914894,0.425531915,0.042553191,0,0,0,0,0,0,59,0.59,0.042553191,0.129361702,5.22547789,0.387538549,2.026981477
21711N2.cif,10.96455,10.53452,1.20612,693.303,0.364807,0.342524,0,0.421052632,0.368421053,0.105263158,0.052631579,0.052631579,0,0,0,2,49,0.510416667,0.157894737,0.501052632,3.648485182,0.449694989,2.02454163
21480N2.cif,13.01052,12.37536,0.841932,1282.29,0.756165,0.463761,0,0.410714286,0.285714286,0.071428571,0.071428571,0,0.160714286,0,0,1,58,0.420289855,0.303571429,1.1025,5.890868892,0.290306078,1.994441381
20270C2.cif,8.37051,8.11322,0.943597,1248.77,0.57569,0.474085,0,0.458333333,0.375,0.145833333,0,0,0.020833333,0,0,0,22.5,0.511363636,0.166666667,0.509166667,5.992352284,0.248868017,1.992616589
19141N2.cif,6.07633,5.84969,0.948156,1020.51,0.623294,0.623418,0,0.769230769,0,0.076923077,0.153846154,0,0,0,0,0.5,118,0.983333333,0.230769231,0.763076923,10.15411163,0.110116878,1.974101632
20121N3.cif,9.97566,9.7687,0.833473,1373.01,0.65953,0.50541,1,0.558823529,0.411764706,0.029411765,0,0,0,0,0,0,189,0.621710526,0.029411765,0.089411765,6.363382292,0.243806892,1.952018412
15161N2.cif,15.85081,15.35482,0.612989,1705.4,1.07875,0.515899,0,0.489361702,0.489361702,0.021276596,0,0,0,0,0,0,68.5,0.496376812,0.021276596,0.064680851,2.37521706,0.868038483,1.947485359
16411C2.cif,10.55425,10.03477,0.849852,1498.54,0.684614,0.444352,0,0.509433962,0.377358491,0.056603774,0.037735849,0,0.018867925,0,0,1.5,95.5,0.589506173,0.113207547,0.361509434,4.771337356,0.361359598,1.944754163
20411N2.cif,9.26592,8.3913,0.64527,2475.73,1.03718,0.55607,0,0.511111111,0.4,0.044444444,0.044444444,0,0,0,0,1,109,0.592391304,0.088888889,0.288,5.862156461,0.306885832,1.928056405
21423N2.cif,10.24402,9.30359,0.774606,1590.81,0.770069,0.489903,0,0.518518519,0.388888889,0.055555556,0.037037037,0,0,0,0,1.5,135,0.602678571,0.092592593,0.296296296,4.672502753,0.353833891,1.873934904
21360N2.cif,10.60356,10.19245,0.771789,1307.54,0.785267,0.470195,0,0.406779661,0.430508475,0.122033898,0.040677966,0,0,0,0,3,96,0.4,0.162711864,0.510915254,4.625538204,0.360813299,1.808989101
20261N3.cif,13.17228,13.11194,0.871863,1032.71,0.595071,0.425941,1,0.492682927,0.487804878,0.019512195,0,0,0,0,0,0,201,0.497524752,0.019512195,0.059317073,2.86988469,0.556701506,1.772144325
19483N2.cif,11.44646,10.93792,0.893813,911.477,0.589184,0.425725,0,0.5,0.433333333,0.066666667,0,0,0,0,0,0,97,0.538888889,0.066666667,0.202666667,3.748890775,0.415826327,1.771761015
21422N2.cif,11.51494,10.97887,0.682504,1790.89,0.923072,0.526077,0,0.538461538,0.403846154,0.057692308,0,0,0,0,0,0,135,0.602678571,0.057692308,0.175384615,4.891611487,0.335142137,1.758126245
19251N3.cif,6.87672,6.39394,0.787731,1577.8,0.812435,0.541113,1,0.523364486,0.373831776,0.037383178,0.037383178,0,0,0.009345794,0.018691589,1,281,0.627232143,0.074766355,0.242242991,5.843912431,0.232575127,1.730403648
21041N3.cif,11.97179,11.87647,0.844022,1393.19,0.693726,0.483296,1,0.574468085,0.340425532,0.028368794,0.028368794,0,0.028368794,0,0,1,217,0.669753086,0.085106383,0.273475177,5.456088659,0.259286289,1.723623828
19252N3.cif,6.99064,6.50235,0.746991,1674.86,0.828336,0.510249,1,0.52293578,0.403669725,0.036697248,0.036697248,0,0,0,0,1,273,0.598684211,0.073394495,0.237798165,6.746417537,0.217515387,1.670610793
13190N2.cif,11.95992,11.74811,0.880317,947.138,0.63,0.394554,0,0.5,0.416666667,0.041666667,0.041666667,0,0,0,0,1,82,0.569444444,0.083333333,0.27,2.45974403,0.649500911,1.657409293
20460N2.cif,10.56229,9.7242,1.08544,797.348,0.529335,0.37712,0,0.382352941,0.235294118,0.058823529,0.058823529,0,0.264705882,0,0,1,49,0.314102564,0.382352941,1.434705882,3.810888391,0.352776478,1.643712234
21670N2.cif,5.85394,4.40977,0.679122,2056.1,0.997376,0.542496,0,0.5,0.071428571,0.285714286,0.142857143,0,0,0,0,2,67,0.797619048,0.428571429,1.36,5.145734743,0.288204495,1.631950704
21033N2.cif,8.48874,8.1867,0.867337,1538.93,0.650681,0.610524,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,87,0.6796875,0.037037037,0.112592593,8.730693214,0.118035934,1.629926928
21710N2.cif,10.4747,10.05362,1.15137,696.736,0.430965,0.319626,0,0.4375,0.3125,0.125,0.0625,0.0625,0,0,0,2,49,0.583333333,0.1875,0.595,2.528710901,0.575161129,1.598675311
21481N2.cif,10.56229,9.7242,1.08544,797.344,0.529335,0.376164,0,0.382352941,0.235294118,0.058823529,0.058823529,0,0.264705882,0,0,1,49,0.314102564,0.382352941,1.434705882,3.763064618,0.338998594,1.555740563
08020N2.cif,8.94082,8.40704,1.01943,964.211,0.49565,0.410469,0,0.571428571,0.285714286,0.142857143,0,0,0,0,0,0,34,0.708333333,0.142857143,0.434285714,4.078238111,0.29552471,1.506325064
20031N2.cif,16.09988,15.64103,0.799548,1237.63,0.737066,0.439893,0,0.431372549,0.37254902,0.078431373,0.098039216,0,0,0.019607843,0,0.8,139,0.526515152,0.176470588,0.575686275,2.414703347,0.589186978,1.494593424
21370N2.cif,9.45404,9.01044,1.07115,1053.17,0.500753,0.495673,0,0.428571429,0.285714286,0.142857143,0.142857143,0,0,0,0,1,22,0.611111111,0.285714286,0.925714286,5.880017861,0.159985344,1.491828672
12050N2.cif,9.50439,8.981,0.903296,1142.41,0.559396,0.448325,0,0.5,0.375,0.0625,0,0,0,0.0625,0,0,29.5,0.614583333,0.0625,0.19,4.883000849,0.24830267,1.466580089
13140N2.cif,8.1834,7.57492,1.05262,1018.49,0.486406,0.447846,0,0.363636364,0.181818182,0,0.181818182,0.090909091,0,0.181818182,0,0,19,0.791666667,0.181818182,0.625454545,4.474537435,0.227440928,1.432951966
07001N2.cif,9.14896,8.56216,0.996063,1103.24,0.532637,0.492922,0,0.571428571,0.214285714,0,0.142857143,0,0,0.071428571,0,0,40,0.833333333,0.142857143,0.491428571,5.940352114,0.162178678,1.412815674
15171N2.cif,7.56527,5.77254,0.676902,2389.96,0.95612,0.550746,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,0,88,0.666666667,0.052631579,0.16,5.542326477,0.226240651,1.396221902
16040N2.cif,7.15556,6.64559,0.762552,1538.64,0.800995,0.48708,0,0.583333333,0.361111111,0.055555556,0,0,0,0,0,0,57,0.678571429,0.055555556,0.168888889,6.015459628,0.204925588,1.367569226
21510N3.cif,6.14434,5.018,0.716147,2063.16,0.859963,0.489042,1,0.485714286,0.445714286,0.045714286,0.022857143,0,0,0,0,2,89,0.523529412,0.068571429,0.2176,5.56288695,0.226284246,1.31679279
16260N2.cif,13.527,12.98444,0.758254,825.15,0.816032,0.384518,0,0.375,0.46875,0.0625,0.0625,0.03125,0,0,0,1,49,0.340277778,0.125,0.405,2.767739914,0.545868675,1.315707606
20544N2.cif,12.6199,12.35358,0.839587,1210.05,0.685742,0.435768,0,0.519230769,0.384615385,0.057692308,0.038461538,0,0,0,0,1.5,98.5,0.608024691,0.094339623,0.301886792,3.14929228,0.372490099,1.281926995
18030N2.cif,7.81506,7.16577,0.764414,1814.55,0.782535,0.585316,0,0.583333333,0.375,0.041666667,0,0,0,0,0,0,75,0.669642857,0.041666667,0.126666667,9.682424294,0.098053813,1.268767876
18040N3.cif,7.06143,6.35265,0.766111,1948.31,0.787719,0.495859,1,0.546391753,0.371134021,0.041237113,0.041237113,0,0,0,0,1,137,0.646226415,0.082474227,0.267216495,6.274694,0.173061015,1.232129189
18122N3.cif,8.03432,7.82122,0.829418,1279.12,0.653808,0.422997,1,0.575221239,0.389380531,0.03539823,0,0,0,0,0,0,169,0.65,0.03539823,0.107610619,5.421347265,0.212589687,1.207743511
17061N2.cif,7.88207,7.25612,0.933326,1164.01,0.56724,0.413393,0,0.569620253,0.341772152,0.088607595,0,0,0,0,0,0,120,0.666666667,0.088607595,0.269367089,4.407286632,0.233563484,1.18628018
16190N2.cif,9.35805,6.47937,0.626677,2464.59,1.04893,0.55708,0,0.566037736,0.367924528,0.066037736,0,0,0,0,0,0,156,0.65,0.066037736,0.200754717,7.257270621,0.153771221,1.163655037
08011N2.cif,10.52235,9.83865,0.791326,1342.77,0.749476,0.418015,0,0.4375,0.375,0,0.125,0,0,0.0625,0,0,49,0.583333333,0.125,0.43,1.985619621,0.558340142,1.095359705
20551N2.cif,8.54303,8.35618,1.10359,696.815,0.440399,0.322591,0,0.575757576,0.303030303,0.060606061,0,0.060606061,0,0,0,0,109,0.717105263,0.060606061,0.184242424,3.070190414,0.319423321,1.042813119
22001N2.cif,8.61999,8.30428,0.813726,1331.01,0.706503,0.444991,0,0.461538462,0.461538462,0.025641026,0,0,0.051282051,0,0,0,280,0.432098765,0.076923077,0.282051282,7.914618646,0.120864946,1.034604415
20290N2.cif,8.45883,7.84341,0.84156,1404.3,0.674581,0.462185,0,0.586956522,0.347826087,0.065217391,0,0,0,0,0,0,74,0.685185185,0.065217391,0.19826087,5.743581703,0.153113966,1.021675762
19253N3.cif,7.3388,6.44929,0.838706,1329.54,0.732891,0.475615,1,0.53271028,0.373831776,0.037383178,0.037383178,0,0,0,0.018691589,1,289,0.63377193,0.074766355,0.242242991,5.124752751,0.161032503,0.983255318
21240C2.cif,7.79146,7.43582,0.999305,972.291,0.520522,0.379025,0,0.53968254,0.380952381,0.063492063,0,0,0.015873016,0,0,0,62.5,0.612745098,0.079365079,0.24,3.60382704,0.207925458,0.847719306
20550N2.cif,8.54303,8.35618,1.20373,638.849,0.385287,0.321575,0,0.575757576,0.242424242,0.060606061,0.060606061,0.060606061,0,0,0,1,117,0.769736842,0.121212121,0.392727273,2.820642921,0.24124365,0.786737615
20120N2.cif,8.0509,7.25686,0.827221,1475.34,0.681608,0.469513,0,0.593220339,0.372881356,0.033898305,0,0,0,0,0,0,95,0.678571429,0.033898305,0.103050847,6.171704843,0.109734032,0.785651975
20260N3.cif,9.60069,9.54557,0.94826,826.243,0.483243,0.304961,1,0.481081081,0.497297297,0.021621622,0,0,0,0,0,0,169,0.474719101,0.021621622,0.06572973,1.903038953,0.468086483,0.769413962
08010N2.cif,8.38514,7.65138,0.880672,506.808,0.613373,0.287492,0,0.421052632,0.421052632,0,0.105263158,0,0,0.052631579,0,0,49,0.510416667,0.105263158,0.362105263,0.8788682,1.107783522,0.736263303
18131N3.cif,4.35137,4.09217,1.1151,260.556,0.390549,0.253842,1,0.561643836,0.383561644,0.054794521,0,0,0,0,0,0,105,0.640243902,0.054794521,0.166575342,2.607805768,0.316144887,0.697032857
19160C2.cif,12.37141,11.73781,0.957877,1162.85,0.598365,0.509869,0,0.444444444,0.259259259,0.074074074,0.185185185,0.037037037,0,0,0,0.4,49,0.680555556,0.25,0.831428571,11.97631194,0.039116052,0.683378037
19240N3.cif,5.86904,5.47654,0.865448,557.75,0.624971,0.373096,1,0.584158416,0.376237624,0.03960396,0,0,0,0,0,0,157,0.665254237,0.03960396,0.12039604,3.973250081,0.155832888,0.597146846
22030N2.cif,8.77963,8.26802,1.35336,616.414,0.344017,0.341658,0,0.571428571,0.142857143,0.214285714,0,0,0.071428571,0,0,0,93,0.7265625,0.283185841,0.927433628,3.788067138,0.106010133,0.554605957
20060C2.cif,14.52869,13.70139,0.595649,2232.79,1.20974,0.618572,0,0.461538462,0.269230769,0.076923077,0.153846154,0.038461538,0,0,0,0.5,49,0.680555556,0.222222222,0.734814815,30.8626273,0.01525882,0.51826166
