COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4 Barrer)
18110N2.cif,16.51788,16.15375,0.687086,1700.09,0.971407,0.645028,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,0.687608296,8.676169697,7.897204117
19292N2.cif,17.40725,17.26877,0.580577,2501.58,1.22099,0.672002,0,0.583333333,0.377192982,0.035087719,0.004385965,0,0,0,0,8,353,0.663533835,0.039473684,0.121754386,0.942795563,3.803728485,4.178996258
17060N2.cif,11.37505,11.06227,0.748248,1685.93,0.827987,0.52859,0,0.577981651,0.357798165,0.064220183,0,0,0,0,0,0,168,0.666666667,0.064220183,0.195229358,0.544051522,3.404089628,2.18786275
20491N2.cif,18.73247,18.40105,0.687281,1905.78,0.919741,0.543331,0,0.538461538,0.41025641,0.025641026,0.025641026,0,0,0,0,1,154,0.611111111,0.051282051,0.166153846,0.573324322,9.15003581,5.851086692
15240N2.cif,28.40894,28.13916,0.455936,1983.09,1.67576,0.683532,0,0.518518519,0.407407407,0.074074074,0,0,0,0,0,0,97,0.577380952,0.074074074,0.225185185,0.749443302,3.799481628,2.650576956
19213C2.cif,26.32865,26.03909,0.421798,2370.52,1.8204,0.72679,0,0.528301887,0.396226415,0.075471698,0,0,0,0,0,0,100,0.595238095,0.074074074,0.225185185,0.930664829,9.34574684,7.964074685
19121N2.cif,9.96278,9.48852,0.55408,3039.36,1.33197,0.698708,0,0.4375,0.3125,0.125,0.125,0,0,0,0,1,49,0.583333333,0.25,0.81,0.785314602,2.653484468,2.409588952
17156N2.cif,5.56789,4.91751,1.0499,606.568,0.44328,0.307537,0,0.455357143,0.4375,0.035714286,0.071428571,0,0,0,0,0.5,154,0.503267974,0.107142857,0.354285714,0.317071239,0.656827512,0.200848247
15060N2.cif,14.78901,14.43667,0.634104,2017.57,1.0591,0.60405,0,0.535714286,0.357142857,0.107142857,0,0,0,0,0,0,112,0.622222222,0.107142857,0.325714286,0.651907938,7.703304035,5.745280549
15061N2.cif,17.15189,16.83791,0.533999,2428.44,1.34895,0.662372,0,0.566666667,0.333333333,0.1,0,0,0,0,0,0,136,0.666666667,0.1,0.304,0.7795042,5.22121503,4.299787559
16280C2.cif,41.11595,41.05854,0.283668,3056.27,2.99899,0.80628,0,0.540540541,0.378378378,0.054054054,0,0,0.027027027,0,0,0,145,0.604166667,0.081081081,0.24972973,1.321932617,25.67440457,23.18571447
16490N2.cif,10.27456,9.77527,0.917615,1383.51,0.665181,0.573173,0,0.4,0.4,0.2,0,0,0,0,0,0,28,0.388888889,0.1875,0.57,0.54072166,3.346801732,2.842919296
15070N2.cif,29.30552,29.1214,0.430698,2055.77,1.80906,0.73863,0,0.545454545,0.363636364,0.045454545,0.045454545,0,0,0,0,1,94,0.652777778,0.090909091,0.294545455,0.912043451,20.63250923,17.88059332
20240C2.cif,13.1928,12.87346,0.861613,1360.68,0.681118,0.518956,0,0.64,0.2,0.16,0,0,0,0,0,0,101,0.7890625,0.158415842,0.481584158,0.404940546,4.448618667,2.405878965
19463N2.cif,8.1264,7.46928,0.596402,2898.89,1.17823,0.696349,0,0.5,0.357142857,0.071428571,0.071428571,0,0,0,0,1,52,0.619047619,0.142857143,0.462857143,0.861291866,3.27954632,3.503843606
11003N2.cif,13.67413,13.35279,0.439138,3654.62,1.76573,0.763722,0,0.46875,0.40625,0.0625,0.0625,0,0,0,0,1,97,0.538888889,0.125,0.405,1.025118198,5.111984762,5.249456789
14071N2.cif,22.92074,22.66777,0.471385,2287.01,1.61664,0.720878,0,0.581818182,0.345454545,0.072727273,0,0,0,0,0,0,173,0.67578125,0.072727273,0.221090909,0.912519036,6.942475221,6.4299612
16380N2.cif,40.84931,40.70376,0.311083,2490.79,2.71143,0.806921,0,0.538461538,0.346153846,0.115384615,0,0,0,0,0,0,106,0.630952381,0.115384615,0.350769231,1.26556379,11.84286338,11.23731634
20020N2.cif,23.6513,23.43235,0.574768,1781.28,1.26458,0.680811,0,0.555555556,0.277777778,0.055555556,0.111111111,0,0,0,0,0.5,88,0.733333333,0.166666667,0.551111111,0.725692652,11.6251236,9.860160872
19467N2.cif,10.35833,9.87273,0.508757,3092.57,1.46034,0.763285,0,0.461538462,0.423076923,0.038461538,0.076923077,0,0,0,0,0.5,76,0.527777778,0.115384615,0.381538462,0.920319929,3.091791515,3.300355354
15150N2.cif,15.66522,14.44901,0.388869,4071.22,2.05658,0.825554,0,0.566666667,0.333333333,0.066666667,0.033333333,0,0,0,0,2,185,0.680147059,0.1,0.317333333,1.534908686,4.974936242,7.322062352
20362N2.cif,11.16169,10.67749,0.780807,1440.54,0.761443,0.496638,0,0.619047619,0.333333333,0.047619048,0,0,0,0,0,0,56.5,0.724358974,0.047619048,0.144761905,0.475675748,9.614104381,5.296854433
20600N2.cif,24.65927,24.41634,0.550916,1815.41,1.34187,0.701856,0,0.582089552,0.268656716,0.059701493,0.089552239,0,0,0,0,0.666666667,117,0.75,0.149253731,0.489552239,0.802320912,10.08916765,9.348703885
15243N2.cif,5.96509,4.99182,0.657098,3301.49,1.0042,0.629456,0,0.512195122,0.414634146,0.073170732,0,0,0,0,0,0,71.5,0.567460317,0.073170732,0.222439024,0.954987642,3.669940502,4.329790158
13010N2.cif,30.61493,30.44075,0.58509,1371.86,1.22118,0.67494,0,0.607142857,0.285714286,0,0.071428571,0,0,0.035714286,0,0,157,0.769607843,0.071428571,0.245714286,0.629878324,9.455812017,7.02518696
17080C2.cif,14.92983,14.32288,0.870877,1503.28,0.790054,0.814922,0,0.551282051,0.384615385,0.051282051,0,0,0.012820513,0,0,0,107,0.622093023,0.064102564,0.193846154,1.019933623,7.697773853,16.6427263
19464N2.cif,21.51492,21.24083,0.51612,2094.13,1.41545,0.684637,0,0.473684211,0.421052632,0.052631579,0.052631579,0,0,0,0,1,58,0.537037037,0.105263158,0.341052632,0.820455548,10.31446455,8.931560599
13142N2.cif,12.71089,12.36425,0.917041,1204.53,0.633996,0.528709,0,0.428571429,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0,0,31,0.861111111,0.142857143,0.491428571,0.435409889,6.927721281,4.368262232
21000N2.cif,27.55602,27.45548,0.574519,1681.8,1.34328,0.720962,0,0.55,0.3,0.1,0,0,0.05,0,0,0,85,0.643939394,0.15,0.452,0.680792546,9.159983515,7.715086603
16121N2.cif,16.31523,16.01845,0.766045,1519.71,0.84405,0.589591,0,0.461016949,0.298305085,0.108474576,0.118644068,0.013559322,0,0,0,0.914285714,169,0.621323529,0.227118644,0.737898305,0.56129082,6.384935203,4.834639675
18081N2.cif,18.72632,18.44249,0.606696,1904.5,1.20482,0.677405,0,0.576923077,0.269230769,0.076923077,0,0,0.076923077,0,0,0,161,0.670833333,0.152380952,0.534857143,0.702506549,6.581849212,5.675869298
09010N2.cif,13.70782,13.33522,0.869092,1309.91,0.651922,0.488524,0,0.571428571,0.285714286,0,0.071428571,0,0,0.071428571,0,0,73,0.760416667,0.071428571,0.245714286,0.367251929,7.16010071,3.334643593
19071N2.cif,10.34676,9.66512,0.517673,3829.55,1.48468,0.813011,0,0.523809524,0.285714286,0.142857143,0.047619048,0,0,0,0,3,88,0.666666667,0.19047619,0.598095238,1.256040715,4.380763567,6.917035725
16220N2.cif,26.053,25.82277,0.498003,2046.37,1.55597,0.750947,0,0.5,0.333333333,0.111111111,0.055555556,0,0,0,0,2,67,0.62037037,0.166666667,0.528888889,0.904862543,3.139316641,3.173025259
19453N2.cif,34.04024,33.7988,0.330288,2521.98,2.48844,0.773706,0,0.488888889,0.444444444,0.066666667,0,0,0,0,0,0,136,0.515151515,0.066666667,0.202666667,1.14079557,15.86775079,13.81676935
19220N2.cif,37.58462,37.37679,0.300469,2795.11,2.81467,0.793517,0,0.6,0.36,0.04,0,0,0,0,0,0,124,0.688888889,0.04,0.1216,1.289029081,13.44561579,12.34280506
19352N2.cif,24.40536,24.23277,0.605788,1897.42,1.12858,0.636999,0,0.638888889,0.333333333,0.027777778,0,0,0,0,0,0,202,0.731884058,0.027777778,0.084444444,0.71825818,4.975136831,4.118694478
16000N2.cif,33.55356,33.38092,0.444588,1902.97,1.76703,0.767511,0,0.64,0.24,0,0.08,0,0,0.04,0,0,157,0.817708333,0.08,0.2752,0.929581135,15.74888381,14.92086413
20510N2.cif,31.98916,31.89419,0.424741,2556.94,1.831,0.730132,0,0.6,0.355555556,0.044444444,0,0,0,0,0,0,223,0.688271605,0.044444444,0.135111111,1.00012125,5.326269922,4.934190873
16174N2.cif,27.40816,27.16403,0.39397,2442.4,2.01741,0.760869,0,0.582278481,0.367088608,0.025316456,0.025316456,0,0,0,0,1,249,0.676630435,0.050632911,0.164050633,1.026638511,13.40012204,12.31725403
17230N2.cif,9.80037,9.49049,0.819474,1350.51,0.704891,0.471486,0,0.559322034,0.372881356,0.06779661,0,0,0,0,0,0,85,0.643939394,0.06779661,0.206101695,0.451191678,2.636294511,1.372693374
20182N2.cif,18.45428,18.13247,0.638677,1749.23,1.09699,0.671692,0,0.551724138,0.344827586,0.068965517,0.034482759,0,0,0,0,2,64,0.666666667,0.103448276,0.328275862,0.719223089,6.352543723,5.854331184
14090N2.cif,25.67443,25.47826,0.555688,1823.49,1.36008,0.757458,0,0.5,0.333333333,0.111111111,0.055555556,0,0,0,0,2,67,0.62037037,0.166666667,0.528888889,0.874302208,9.671604087,10.63075749
21130N2.cif,21.09238,20.76059,0.49363,2413.68,1.51364,0.660841,0,0.527777778,0.361111111,0.083333333,0.027777778,0,0,0,0,3,71.5,0.627192982,0.111111111,0.348888889,0.775086707,7.957862234,6.009796703
19440N2.cif,4.84433,3.91667,1.26899,301.337,0.319324,0.296336,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0.006711409,0,101,0.63125,0.10738255,0.326442953,0.352957969,0.314424672,0.124651289
15101N2.cif,22.16326,21.92551,0.681698,1503.24,1.04331,0.644635,0,0.5,0.1875,0.125,0.1875,0,0,0,0,0.666666667,73,0.760416667,0.3125,1.025,0.593112594,21.08025101,16.4109369
19282N2.cif,30.44752,30.23816,0.537064,1968.74,1.35161,0.659081,0,0.547169811,0.339622642,0.037735849,0.075471698,0,0,0,0,0.5,235,0.675287356,0.113207547,0.374339623,0.730171581,20.04184644,15.47184267
20220N2.cif,16.06764,15.76621,0.578389,2174.66,1.23661,0.66917,0,0.487804878,0.341463415,0.146341463,0,0.024390244,0,0,0,0,70,0.583333333,0.146341463,0.444878049,0.752119591,6.09785226,5.301940351
20010N2.cif,36.14446,35.95564,0.516564,2099.59,1.52426,0.824731,0,0.555555556,0.349206349,0.031746032,0.063492063,0,0,0,0,0.5,283,0.673809524,0.095238095,0.314920635,1.267577151,6.178550857,9.965796944
16260N2.cif,13.527,12.98444,0.758254,825.15,0.816032,0.384518,0,0.375,0.46875,0.0625,0.0625,0.03125,0,0,0,1,49,0.340277778,0.125,0.405,0.256855389,5.181158234,1.15894139
19456N2.cif,31.68333,31.42561,0.347252,2496.72,2.33496,0.758433,0,0.494505495,0.43956044,0.065934066,0,0,0,0,0,0,142,0.525925926,0.065934066,0.20043956,1.068526216,12.1907894,10.24692454
20331N2.cif,17.83307,17.58148,0.573158,2042.03,1.21726,0.677938,0,0.569620253,0.379746835,0.050632911,0,0,0,0,0,0,59,0.655555556,0.050632911,0.153924051,0.781524045,4.963427048,4.50197288
19260N2.cif,11.16368,10.84179,0.781933,1474.97,0.76733,0.49416,0,0.586206897,0.310344828,0.103448276,0,0,0,0,0,0,48,0.705882353,0.103448276,0.314482759,0.473553501,5.504731567,3.008547543
19143N2.cif,11.37884,11.10758,0.638185,2281.36,1.11513,0.76207,0,0.65,0.2,0,0.15,0,0,0,0,0,133,0.852564103,0.15,0.516,0.853831271,3.119099567,3.86863096
16310N2.cif,9.70729,7.60702,0.48852,4361.74,1.5287,0.795617,0,0.5625,0.3625,0.05,0.025,0,0,0,0,2,119,0.661111111,0.075,0.238,1.477048602,4.909511896,8.418487201
19462N2.cif,19.7347,19.45091,0.554043,2026.16,1.30289,0.659664,0,0.5,0.357142857,0.071428571,0.071428571,0,0,0,0,1,52,0.619047619,0.142857143,0.462857143,0.736698627,14.65051442,11.78212271
21101N2.cif,27.0837,27.01039,0.42443,2356.15,1.87616,0.753245,0,0.611111111,0.291666667,0.055555556,0,0.013888889,0.027777778,0,0,0,253,0.71875,0.083333333,0.279444444,0.969677066,8.848437472,8.193144079
07002N2.cif,16.54198,16.21639,0.698051,1577.95,0.93062,0.614306,0,0.583333333,0.291666667,0,0.083333333,0,0,0.041666667,0,0,64,0.761904762,0.083333333,0.286666667,0.611041549,5.503162874,4.306947418
20141N2.cif,9.86201,9.37472,0.706503,1798.39,0.895736,0.511833,0,0.555555556,0.388888889,0.027777778,0.027777778,0,0,0,0,1,103,0.64375,0.055555556,0.18,0.56068552,2.780103203,1.683592966
21180N2.cif,26.30129,26.20123,0.541178,1858.59,1.39392,0.742465,0,0.5,0.333333333,0.111111111,0,0.055555556,0,0,0,0,67,0.62037037,0.111111111,0.337777778,0.876931992,6.858024035,7.217646151
20550N2.cif,8.54303,8.35618,1.20373,638.849,0.385287,0.321575,0,0.575757576,0.242424242,0.060606061,0.060606061,0.060606061,0,0,0,1,117,0.769736842,0.121212121,0.392727273,0.277132833,2.366447654,0.758247168
20191N2.cif,33.01596,32.79335,0.332648,2592.91,2.50487,0.779484,0,0.565217391,0.347826087,0.043478261,0,0.043478261,0,0,0,0,106,0.679487179,0.043478261,0.132173913,1.164588367,15.00313849,13.5319766
19041N2.cif,25.07646,24.87317,0.501009,2004.89,1.54795,0.713791,0,0.523809524,0.285714286,0.095238095,0.071428571,0,0,0,0.023809524,1.333333333,91,0.689393939,0.166666667,0.535238095,0.757799757,8.30521032,6.722584081
17100N2.cif,29.31086,29.13679,0.523006,1713.86,1.45543,0.717385,0,0.571428571,0.238095238,0.095238095,0.095238095,0,0,0,0,1,109,0.756944444,0.19047619,0.617142857,0.768464192,21.36082826,18.39565421
15131N2.cif,34.37058,34.20786,0.399337,2085.11,2.00387,0.777067,0,0.65,0.2,0,0.1,0,0,0.05,0,0,133,0.852564103,0.1,0.344,1.037575731,7.504734338,7.217182639
12061N2.cif,16.97751,16.6418,0.775717,1392.33,0.855131,0.604658,0,0.543209877,0.197530864,0.098765432,0.098765432,0,0,0.049382716,0.012345679,1,273,0.775568182,0.197530864,0.64,0.500199285,5.784630303,4.053650842
19291N2.cif,8.40723,7.80928,0.678609,2168.84,0.955219,0.574125,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,130,0.677083333,0.037037037,0.112592593,0.774637779,2.773540017,2.500194147
16370N2.cif,6.73972,6.02452,1.03186,1003.55,0.504253,0.431063,0,0.5,0.25,0.25,0,0,0,0,0,0,16,0.666666667,0.25,0.76,0.597547309,3.34334213,2.654172781
19363N2.cif,33.62292,33.43122,0.408946,2150.7,1.99845,0.809263,0,0.535714286,0.357142857,0.035714286,0.035714286,0.035714286,0,0,0,1,118,0.655555556,0.071428571,0.231428571,1.11366212,6.953383481,7.654552909
21290N2.cif,26.95282,26.74378,0.462772,2047.65,1.6536,0.730585,0,0.573770492,0.360655738,0.032786885,0,0.032786885,0,0,0,0,189,0.675,0.032786885,0.099672131,0.885811327,9.761110857,8.731580259
19211C2.cif,27.57963,27.47143,0.420629,2342.28,1.83939,0.745832,0,0.54,0.38,0.08,0,0,0,0,0,0,100,0.617283951,0.078431373,0.238431373,0.987452841,10.57094442,9.781037591
21050N2.cif,19.34281,18.67391,0.359797,3928.42,2.25505,0.787508,0,0.564705882,0.376470588,0.023529412,0.035294118,0,0,0,0,0.666666667,253,0.658854167,0.058823529,0.192941176,1.294391838,8.28099103,9.071417243
12040N2.cif,18.83659,18.67205,0.719774,1484.44,0.903117,0.664182,0,0.526315789,0.315789474,0,0.105263158,0,0,0.052631579,0,0,85,0.708333333,0.105263158,0.362105263,0.63953147,9.475616416,8.653009858
19010N2.cif,10.97505,10.66013,0.802361,1492.38,0.758711,0.53672,0,0.596774194,0.338709677,0.064516129,0,0,0,0,0,0,205,0.692567568,0.064516129,0.196129032,0.579674961,3.165146597,2.359991897
19141N2.cif,6.07633,5.84969,0.948156,1020.51,0.623294,0.623418,0,0.769230769,0,0.076923077,0.153846154,0,0,0,0,0.5,118,0.983333333,0.230769231,0.763076923,0.771889811,1.545070088,2.105606336
16001N2.cif,38.28456,38.1313,0.393051,1972.77,2.05831,0.794973,0,0.666666667,0.222222222,0,0.074074074,0,0,0.037037037,0,0,181,0.837962963,0.074074074,0.254814815,1.071335796,13.43296997,13.43115914
08030N2.cif,28.70553,28.52404,0.524353,1737.8,1.42408,0.735575,0,0.608695652,0.260869565,0,0.086956522,0,0,0.043478261,0,0,133,0.791666667,0.086956522,0.299130435,0.823856772,4.687342407,4.448808008
20282N2.cif,20.5796,20.43071,0.632043,1781.1,1.12198,0.697054,0,0.581818182,0.363636364,0.054545455,0,0,0,0,0,0,171,0.66796875,0.054545455,0.165818182,0.755834018,10.01446594,9.960515786
20581N2.cif,16.24084,15.94544,0.613707,1952.77,1.13546,0.652599,0,0.510204082,0.408163265,0.06122449,0.020408163,0,0,0,0,3,229,0.5725,0.081218274,0.255025381,0.662599733,6.382678165,5.059134603
20153N2.cif,21.3734,21.06636,0.591735,1987.34,1.20855,0.644417,0,0.571428571,0.321428571,0.071428571,0,0.035714286,0,0,0,0,133,0.692708333,0.071428571,0.217142857,0.677733345,10.98237368,8.477423264
20021N2.cif,23.45923,23.22804,0.54045,1908,1.37108,0.700235,0,0.529411765,0.294117647,0.117647059,0.058823529,0,0,0,0,2,73,0.675925926,0.176470588,0.56,0.771679383,15.11270275,13.1823526
17010N2.cif,19.03739,18.74254,0.538185,2041.53,1.33326,0.663491,0,0.586206897,0.379310345,0.034482759,0,0,0,0,0,0,68.5,0.671568627,0.034482759,0.104827586,0.741135503,14.2958213,11.30024618
19441N2.cif,4.88517,3.9633,1.26432,320.544,0.322862,0.296449,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0.006711409,0,101,0.63125,0.10738255,0.326442953,0.361573186,0.225878165,0.091430694
13121N2.cif,21.50268,21.38819,0.477811,2263.85,1.57435,0.70941,0,0.587628866,0.371134021,0.041237113,0,0,0,0,0,0,153,0.671052632,0.041237113,0.125360825,0.906321831,6.294376866,5.775680806
12012N2.cif,18.712,18.34894,0.667524,1603.48,1.03011,0.673584,0,0.554455446,0.277227723,0.03960396,0.079207921,0,0,0.03960396,0.00990099,0.5,329,0.734375,0.118811881,0.392871287,0.653415325,9.669930113,8.485664359
19311N2.cif,17.92967,17.62098,0.540706,2151.33,1.34883,0.687613,0,0.553191489,0.340425532,0.106382979,0,0,0,0,0,0,135,0.649038462,0.106382979,0.323404255,0.78110941,6.439055377,5.585394436
21053N2.cif,20.47649,19.86472,0.352582,4021.52,2.29887,0.793313,0,0.545454545,0.404040404,0.02020202,0.03030303,0,0,0,0,0.666666667,269,0.622685185,0.050505051,0.165656566,1.294100034,8.961060848,9.688276699
15072N2.cif,18.47163,17.39082,0.351193,4360.71,2.34686,0.850178,0,0.535714286,0.357142857,0.071428571,0.035714286,0,0,0,0,2,77,0.641666667,0.107142857,0.34,1.654979655,6.597105593,9.736802454
18091N2.cif,11.35726,10.72445,0.480086,3917.03,1.57918,0.834523,0,0.606060606,0.303030303,0,0.060606061,0,0,0.03030303,0,0,361,0.752083333,0.060606061,0.208484848,1.316100138,5.015810216,7.899542376
11040N2.cif,41.2682,41.13741,0.336774,2293.27,2.47733,0.834731,0,0.608695652,0.260869565,0,0.086956522,0,0,0.043478261,0,0,133,0.791666667,0.086956522,0.299130435,1.306318342,15.18910753,16.6602276
20164N2.cif,25.87293,25.57106,0.460211,2208.12,1.6485,0.688243,0,0.5,0.392857143,0.071428571,0.035714286,0,0,0,0,2,97,0.577380952,0.107142857,0.34,0.824942301,8.711236848,6.798557019
19571N2.cif,18.62708,18.4708,0.566886,1984.75,1.24723,0.674686,0,0.581395349,0.348837209,0.069767442,0,0,0,0,0,0,135,0.675,0.069767442,0.212093023,0.782151417,10.24503203,9.15411023
16350N2.cif,29.99816,29.80285,0.502317,1777.56,1.54186,0.765391,0,0.578947368,0.210526316,0,0.105263158,0.052631579,0,0.052631579,0,0,109,0.825757576,0.105263158,0.362105263,0.899579663,9.013676606,9.311451363
20151N2.cif,21.84179,21.54252,0.575682,2018.76,1.24541,0.652946,0,0.586206897,0.344827586,0.034482759,0,0.034482759,0,0,0,0,142,0.696078431,0.034482759,0.104827586,0.706193779,6.760676433,5.360292702
12062N2.cif,16.97751,16.6418,0.771703,1399.58,0.854629,0.605706,0,0.55,0.2,0.1,0.1,0,0,0.05,0,1,273,0.775568182,0.197530864,0.64,0.504393844,8.085570909,5.693863903
11000N2.cif,17.20303,16.8085,0.560101,2651.54,1.29552,0.636035,0,0.409090909,0.409090909,0.090909091,0.090909091,0,0,0,0,1,49,0.453703704,0.181818182,0.589090909,0.754328098,6.183563221,4.963191176
10000N2.cif,10.99477,10.55911,0.904999,1253.72,0.613349,0.460299,0,0.6,0.3,0.1,0,0,0,0,0,0,52,0.722222222,0.1,0.304,0.394639879,4.731344069,2.323208469
08020N2.cif,8.94082,8.40704,1.01943,964.211,0.49565,0.410469,0,0.571428571,0.285714286,0.142857143,0,0,0,0,0,0,34,0.708333333,0.142857143,0.434285714,0.4255246,3.037379463,1.615385011
20611N2.cif,29.9908,29.75298,0.370041,2637.92,2.20062,0.734087,0,0.503816794,0.358778626,0.13740458,0,0,0,0,0,0,77,0.583333333,0.13740458,0.417709924,0.991276853,11.60378279,9.332682378
13020N2.cif,28.38023,27.93603,0.2551,4422.43,3.42814,0.911489,0,0.557692308,0.269230769,0,0.115384615,0,0,0.057692308,0,0,89,0.767241379,0.115384615,0.396923077,2.101218792,11.453911,16.71481297
16061N2.cif,23.03655,18.49772,0.116104,8558.49,8.08412,0.948196,0,0.534591195,0.41509434,0.025157233,0.025157233,0,0,0,0,1,205,0.602941176,0.050314465,0.163018868,3.67243723,30.48846684,36.81712051
19452N2.cif,29.19112,28.93731,0.356418,2480.72,2.28103,0.778281,0,0.541176471,0.388235294,0.058823529,0.011764706,0,0,0,0,5,170.5,0.617753623,0.070588235,0.219294118,1.09258666,12.30190421,11.13624668
19466N2.cif,29.22245,29.02234,0.477852,1982.24,1.59405,0.726861,0,0.48,0.4,0.04,0.08,0,0,0,0,0.5,82,0.569444444,0.12,0.3968,0.861204582,9.940159307,8.880941358
19461N2.cif,6.39554,5.54899,0.694444,2031.56,0.934907,0.627326,0,0.52173913,0.347826087,0.086956522,0.043478261,0,0,0,0,2,46,0.638888889,0.130434783,0.413913043,0.705286383,1.566068807,1.437213892
13080N2.cif,20.43722,20.1802,0.650962,1626.56,1.01029,0.588432,0,0.666666667,0.238095238,0.095238095,0,0,0,0,0,0,133,0.791666667,0.095238095,0.28952381,0.528020782,10.18695079,6.154059551
20090N2.cif,15.58162,15.30411,0.611145,2044.65,1.11342,0.629672,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,0,117,0.664772727,0.052631579,0.16,0.74160252,4.6287529,3.945557615
2016bN2.cif,27.32528,27.05431,0.398995,2449.74,1.98458,0.730258,0,0.535211268,0.366197183,0.098591549,0,0,0,0,0,0,94,0.618421053,0.098591549,0.29971831,0.981434796,12.86347124,10.98697051
14031N2.cif,20.1365,19.92386,0.451,2859.02,1.72293,0.779198,0,0.564102564,0.307692308,0.051282051,0.051282051,0,0,0.025641026,0,1,187,0.708333333,0.102564103,0.332307692,1.044575063,8.277298563,9.075429675
21071N2.cif,14.32254,13.93346,0.835057,1468.99,0.780114,0.606104,0,0.5625,0.1875,0.09375,0.15625,0,0,0,0,0.6,58,0.805555556,0.25,0.8225,0.570098366,6.213252156,5.354841212
16270N2.cif,24.32238,23.92011,0.52243,2317.61,1.39759,0.648012,0,0.567567568,0.378378378,0.054054054,0,0,0,0,0,0,163,0.646825397,0.054054054,0.164324324,0.783911739,9.087910234,7.203721316
20270C2.cif,8.37051,8.11322,0.943597,1248.77,0.57569,0.474085,0,0.458333333,0.375,0.145833333,0,0,0.020833333,0,0,0,22.5,0.511363636,0.166666667,0.509166667,0.522049325,3.533122494,2.464492777
20272C2.cif,10.74822,10.29935,0.860498,1376.86,0.684418,0.486638,0,0.471698113,0.339622642,0.169811321,0,0,0.018867925,0,0,0,27.5,0.55,0.188679245,0.575849057,0.4520957,3.770420502,2.132016685
20211N2.cif,20.2998,19.94673,0.538649,2102.28,1.3737,0.781237,0,0.5625,0.40625,0.03125,0,0,0,0,0,0,68.5,0.634259259,0.03125,0.095,1.071541177,9.285093264,12.50542187
16191N2.cif,9.08273,6.59713,0.563956,3731.74,1.25262,0.667696,0,0.573529412,0.375,0.051470588,0,0,0,0,0,0,204,0.653846154,0.051470588,0.156470588,1.083027559,2.809076225,3.421697234
19283N2.cif,28.3007,28.04963,0.597348,1868.17,1.21172,0.67454,0,0.547169811,0.339622642,0.037735849,0.037735849,0.037735849,0,0,0,1,235,0.675287356,0.075471698,0.244528302,0.761968504,4.139951931,3.796487652
21072N2.cif,14.01495,13.62531,0.80652,1556.26,0.809478,0.610574,0,0.580645161,0.193548387,0.096774194,0.129032258,0,0,0,0,0.75,58,0.805555556,0.225806452,0.738064516,0.615482695,7.584239377,6.865874763
19103N2.cif,9.37055,8.83148,0.610698,2517.82,1.16103,0.762666,0,0.631578947,0.263157895,0.105263158,0,0,0,0,0,0,109,0.756944444,0.105263158,0.32,0.856229097,2.680793351,3.193219363
16031N2.cif,20.89927,20.59917,0.459652,2402.15,1.65482,0.707618,0,0.50877193,0.403508772,0.087719298,0,0,0,0,0,0,98.5,0.566091954,0.087719298,0.266666667,0.88219308,14.45849628,12.39165606
18030N2.cif,7.81506,7.16577,0.764414,1814.55,0.782535,0.585316,0,0.583333333,0.375,0.041666667,0,0,0,0,0,0,75,0.669642857,0.041666667,0.126666667,0.893319508,2.257766511,2.695376416
20165N2.cif,28.08589,27.8263,0.39267,2482.33,2.01925,0.743857,0,0.541666667,0.375,0.083333333,0,0,0,0,0,0,97,0.621794872,0.083333333,0.253333333,1.04748654,11.92086871,10.89401787
13073N2.cif,21.41233,21.15097,0.708258,1490.85,0.979135,0.639023,0,0.473684211,0.263157895,0.105263158,0.157894737,0,0,0,0,0.666666667,73,0.675925926,0.263157895,0.863157895,0.574451117,10.59760831,8.229689903
21314N2.cif,34.59008,34.52,0.321533,2671.15,2.55513,0.787601,0,0.597014925,0.343283582,0.059701493,0,0,0,0,0,0,111,0.69375,0.059701493,0.181492537,1.21387428,23.00625607,21.12350691
15130N2.cif,29.36548,29.18172,0.478265,1910.59,1.59803,0.74468,0,0.611111111,0.222222222,0,0.111111111,0,0,0.055555556,0,0,109,0.825757576,0.111111111,0.382222222,0.856058675,10.33129434,9.408298928
20052N2.cif,26.26799,26.02613,0.515219,1914.4,1.47452,0.721744,0,0.571428571,0.330827068,0.060150376,0.030075188,0,0,0,0.007518797,2,209,0.6875,0.090225564,0.286315789,0.803835276,11.53663197,10.2999639
17190N2.cif,16.67363,16.26602,0.560084,2101.25,1.25856,0.641462,0,0.569620253,0.379746835,0.050632911,0,0,0,0,0,0,59,0.655555556,0.050632911,0.153924051,0.721816051,5.002471203,3.874804392
20300N2.cif,20.10559,19.79289,0.516143,2215.56,1.44344,0.675883,0,0.535714286,0.321428571,0.107142857,0.035714286,0,0,0,0,3,59.5,0.661111111,0.142857143,0.448571429,0.793539187,6.82160374,5.640413996
